Rotation,Scale,name_of_to,district,state,ELEVATION,Lat,Long
0,0.000000000000000,HULASGANJ,JAHANABAD,BIHAR,0,25.0774994,85.1517029
0,0.000000000000000,TOHTA,JAHANABAD,BIHAR,0,25.1091003,84.9905014
0,0.000000000000000,ISLAMPUR,NALANDA,BIHAR,0,25.1317997,85.2098999
0,0.000000000000000,GHOSI,JAHANABAD,BIHAR,0,25.1625004,85.1034012
0,0.000000000000000,NADAUL,PATNA,BIHAR,0,25.3036003,85.0334015
0,0.000000000000000,EKNAGAR SARAI,NALANDA,BIHAR,0,25.2152996,85.2266998
0,0.000000000000000,KAKO,JAHANABAD,BIHAR,0,25.2212009,85.0763016
0,0.000000000000000,PUNPUN,PATNA,BIHAR,0,25.4810009,85.1159973
0,0.000000000000000,HILSA,NALANDA,BIHAR,0,25.3071003,85.2942963
0,0.000000000000000,BNAGAN BIGHA,NALANDA,BIHAR,0,25.3169994,85.4163971
0,0.000000000000000,BARAUNI,BEGUSARAI,BIHAR,0,25.4808998,85.9759979
0,0.000000000000000,MOKAMA,PATNA,BIHAR,0,25.3987999,85.9179993
0,0.000000000000000,SAKSOHARA,PATNA,BIHAR,0,25.3679008,85.7065964
0,0.000000000000000,HARNAUT,NALANDA,BIHAR,0,25.3626995,85.5311966
0,0.000000000000000,CHANDI,NALANDA,BIHAR,0,25.3213997,85.5180969
0,0.000000000000000,NUR SARAI,NALANDA,BIHAR,0,25.2670994,85.4635010
0,0.000000000000000,ASTHAWAN,NALANDA,BIHAR,0,25.2134991,85.6334991
0,0.000000000000000,BAR BIGHA,SHEIKHPURA,BIHAR,0,25.2143993,85.7304993
0,0.000000000000000,SARMERA,NALANDA,BIHAR,0,25.2579994,85.7992020
0,0.000000000000000,HALSI,LAKHISARAI,BIHAR,0,25.0317001,86.0478973
0,0.000000000000000,SILAO,NALANDA,BIHAR,0,25.0813999,85.4197998
0,0.000000000000000,BARHIVA,LAKHISARAI,BIHAR,0,25.2779007,86.0214996
0,0.000000000000000,JAMALPUR,MUNGER,BIHAR,0,25.2912006,86.4985962
0,0.000000000000000,SITAKUND,MUNGER,BIHAR,0,25.3617992,86.5277023
0,0.000000000000000,JAMALPUR,KHAGARIA,BIHAR,0,25.4081001,86.6576996
0,0.000000000000000,BARIARPUR,MUNGER,BIHAR,0,25.2961998,86.5701981
0,0.000000000000000,SULTANGANJ,BHAGALPUR,BIHAR,0,25.2359009,86.7600021
0,0.000000000000000,AKBARNAGAR,BHAGALPUR,BIHAR,0,25.2357998,86.7945023
0,0.000000000000000,SHAHKUND,BHAGALPUR,BIHAR,0,25.1509991,86.8079987
0,0.000000000000000,BIKHPUR,BHAGALPUR,BIHAR,0,25.3775997,86.8541031
0,0.000000000000000,BIHPUR,BHAGALPUR,BIHAR,0,25.3798008,86.9300995
0,0.000000000000000,KHUTIA,KHAGARIA,BIHAR,0,25.5298996,86.5494003
0,0.000000000000000,TARAPUR,MUNGER,BIHAR,0,25.0876007,86.6567993
0,0.000000000000000,SAMBHUGANJ,BANKA,BIHAR,0,25.0753002,86.7285995
0,0.000000000000000,DHARHARA,MUNGER,BIHAR,0,25.2294998,86.3836975
0,0.000000000000000,BHAWANIPUR,KATIHAR,BIHAR,0,25.3997002,87.5080032
0,0.000000000000000,SONAHULA,BHAGALPUR,BIHAR,0,25.0860004,87.1540985
0,0.000000000000000,ASARGANJ,MUNGER,BIHAR,0,25.1476002,86.6776962
0,0.000000000000000,PIRPAINTI,BHAGALPUR,BIHAR,0,25.3199997,87.4131012
0,0.000000000000000,KURAITHA,KATIHAR,BIHAR,0,25.5028992,87.6594009
0,0.000000000000000,BHITIA,BANKA,BIHAR,0,24.9118004,86.7353973
0,0.000000000000000,RATA,BANKA,BIHAR,0,24.9811993,86.7319031
0,0.000000000000000,KATURIA,BANKA,BIHAR,0,24.7423000,86.7134018
0,0.000000000000000,JAMDAHA,BANKA,BIHAR,0,24.7593002,86.9011993
0,0.000000000000000,SUIABATHAN,BANKA,BIHAR,0,24.8327999,86.6513977
0,0.000000000000000,BELHAR,BANKA,BIHAR,0,24.9244995,86.5840988
0,0.000000000000000,DIGHI,JAMUI,BIHAR,0,24.9316998,86.4248962
0,0.000000000000000,SONO,JAMUI,BIHAR,0,24.7376995,86.2940979
0,0.000000000000000,JHAJHA,JAMUI,BIHAR,0,24.7775993,86.3542023
0,0.000000000000000,PATSANDA,JAMUI,BIHAR,0,24.8558998,86.2950974
0,0.000000000000000,KHAIRA,JAMUI,BIHAR,0,24.8714008,86.1993027
0,0.000000000000000,BATIA,JAMUI,BIHAR,0,24.6408005,86.3444977
0,0.000000000000000,BAMDAH,JAMUI,BIHAR,0,24.5981007,86.4003983
0,0.000000000000000,JAYPUR,BANKA,BIHAR,0,24.5841999,86.8440018
0,0.000000000000000,CHANDAN,BANKA,BIHAR,0,24.6151009,86.6744995
0,0.000000000000000,BARHAT,JAMUI,BIHAR,0,25.0100994,86.2919998
0,0.000000000000000,MALEPUR,JAMUI,BIHAR,0,24.9755001,86.2505035
0,0.000000000000000,GOBINDPUR,NAWADA,BIHAR,0,24.7744007,85.6811981
0,0.000000000000000,RUPAU,NAWADA,BIHAR,0,24.8567009,85.7557983
0,0.000000000000000,KAUA KOL,NAWADA,BIHAR,0,24.8355007,85.8790970
0,0.000000000000000,SIKANDRA,JAMUI,BIHAR,0,24.9582996,86.0233994
0,0.000000000000000,DARKHA,JAMUI,BIHAR,0,24.9449997,85.9272995
0,0.000000000000000,LAKHAIPUR,GAYA,BIHAR,0,24.5844994,85.0969009
0,0.000000000000000,BARACHATI,GAYA,BIHAR,0,24.5025997,85.0251999
0,0.000000000000000,MEGHATARI,NAWADA,BIHAR,0,24.5772991,85.5590973
0,0.000000000000000,SUGHARI,NAWADA,BIHAR,0,24.7397003,85.6309967
0,0.000000000000000,AKBARPUR,NAWADA,BIHAR,0,24.7486992,85.5374985
0,0.000000000000000,SIRDALA,NAWADA,BIHAR,0,24.6488991,85.4064026
0,0.000000000000000,NARHAT,NAWADA,BIHAR,0,24.7723007,85.4220963
0,0.000000000000000,HISUA,NAWADA,BIHAR,0,24.8337002,85.4140015
0,0.000000000000000,WAZIRGANJ,GAYA,BIHAR,0,24.7956009,85.2363968
0,0.000000000000000,JAMUAWAN,GAYA,BIHAR,0,24.8026009,85.2940979
0,0.000000000000000,NARDIGANJ,NAWADA,BIHAR,0,24.9272003,85.4291992
0,0.000000000000000,WORHANPUR,NAWADA,BIHAR,0,24.9501991,85.5289001
0,0.000000000000000,QADIRGANJ,NAWADA,BIHAR,0,24.9097004,85.5829010
0,0.000000000000000,PAKRIBARAWAN,NAWADA,BIHAR,0,24.9547997,85.7350998
0,0.000000000000000,FATEHPUR,GAYA,BIHAR,0,24.6233006,85.2296982
0,0.000000000000000,TANKUPPA,GAYA,BIHAR,0,24.6942005,85.1388016
0,0.000000000000000,WARIS ALIGANJ,NAWADA,BIHAR,0,25.0098991,85.6318970
0,0.000000000000000,GIRIAK,NALANDA,BIHAR,0,25.0317001,85.5309982
0,0.000000000000000,MANPUR,GAYA,BIHAR,0,24.8183994,85.0286026
0,0.000000000000000,CHAKAND,GAYA,BIHAR,0,24.8973999,84.9718018
0,0.000000000000000,BELA,GAYA,BIHAR,0,24.9654999,84.9657974
0,0.000000000000000,PANCHAMPUR,GAYA,BIHAR,0,24.8959999,84.8547974
0,0.000000000000000,KASTHA,GAYA,BIHAR,0,24.8090000,84.9304962
0,0.000000000000000,BARA,GAYA,BIHAR,0,24.6182995,84.9405975
0,0.000000000000000,PELADIH,GAYA,BIHAR,0,24.6772003,84.8762970
0,0.000000000000000,DOBHI,GAYA,BIHAR,0,24.5279007,84.9064026
0,0.000000000000000,HARDAWAN,GAYA,BIHAR,0,24.4955997,84.8622971
0,0.000000000000000,DARIAURA,GAYA,BIHAR,0,24.5858994,84.7378998
0,0.000000000000000,GURUA,GAYA,BIHAR,0,24.6650009,84.7705002
0,0.000000000000000,KASMAN,AURANGABAD,BIHAR,0,24.7301998,84.6661987
0,0.000000000000000,BARWAN,GAYA,BIHAR,0,24.7698994,84.7779999
0,0.000000000000000,DOBUR,GAYA,BIHAR,0,24.8013992,84.7145996
0,0.000000000000000,RAFIGANJ,AURANGABAD,BIHAR,0,24.8059998,84.6397018
0,0.000000000000000,WAR,AURANGABAD,BIHAR,0,24.7220993,84.5167007
0,0.000000000000000,RANIGANJ,AURANGABAD,BIHAR,0,24.6814995,84.5203018
0,0.000000000000000,MADANPUR,AURANGABAD,BIHAR,0,24.6518993,84.5805969
0,0.000000000000000,DEO,AURANGABAD,BIHAR,0,24.6566010,84.4395981
0,0.000000000000000,CHHAKARBANDHA,GAYA,BIHAR,0,24.4951992,84.4524994
0,0.000000000000000,DUMARIA,GAYA,BIHAR,0,24.4379005,84.3909988
0,0.000000000000000,MAIGARA,GAYA,BIHAR,0,24.4421997,84.4850006
0,0.000000000000000,IMAMGANJ,GAYA,BIHAR,0,24.4519005,84.5914993
0,0.000000000000000,ROSHANGANJ,GAYA,BIHAR,0,24.5305996,84.7235031
0,0.000000000000000,KOCH,GAYA,BIHAR,0,24.9120998,84.7860031
0,0.000000000000000,OBRA,AURANGABAD,BIHAR,0,24.8882008,84.3787003
0,0.000000000000000,PAWAI,AURANGABAD,BIHAR,0,24.7220993,84.3239975
0,0.000000000000000,SONAURA,AURANGABAD,BIHAR,0,24.7306004,84.2014999
0,0.000000000000000,KUTUMBA,AURANGABAD,BIHAR,0,24.6096992,84.2325974
0,0.000000000000000,AMBA,AURANGABAD,BIHAR,0,24.6289005,84.2799988
0,0.000000000000000,ROHTASGARH,ROHTAS,BIHAR,0,24.6214008,83.9024963
0,0.000000000000000,TUMHA,ROHTAS,BIHAR,0,24.7411995,84.0261993
0,0.000000000000000,AKORHA,AURANGABAD,BIHAR,0,24.7611008,84.1839981
0,0.000000000000000,KARWANDIYA,ROHTAS,BIHAR,0,24.9440994,84.0840988
0,0.000000000000000,CHANARI,ROHTAS,BIHAR,0,24.9113007,83.7895966
0,0.000000000000000,MALAHIPUR,ROHTAS,BIHAR,0,24.8486004,83.7891006
0,0.000000000000000,SHERGARH,ROHTAS,BIHAR,0,24.8190994,83.7343979
0,0.000000000000000,KARAR,BHABHUA,BIHAR,0,24.8082008,83.5521011
0,0.000000000000000,ADHAURA,BHABHUA,BIHAR,0,24.6905003,83.6150970
0,0.000000000000000,DHABGAIN,GAYA,BIHAR,0,24.3943996,84.9350967
0,0.000000000000000,PRATAPGANJ,SUPAUL,BIHAR,0,26.2947006,86.9574966
0,0.000000000000000,AUNSI,DARBHANGA,BIHAR,0,26.3069992,85.9505005
0,0.000000000000000,KANTI,MUZAFFARPUR,BIHAR,0,26.2080002,85.3010025
0,0.000000000000000,BARAULI,GOPALGANJ,BIHAR,0,26.3894997,84.5902023
0,0.000000000000000,GARDI,PASHCHIMI CHAMPARAN,BIHAR,0,27.4097996,84.0822983
0,0.000000000000000,GOTHINI,SIWAN,BIHAR,0,26.1618004,84.0456009
0,0.000000000000000,MAIRWA,SIWAN,BIHAR,0,26.2259007,84.1533966
0,0.000000000000000,DIHRA,AURANGABAD,BIHAR,0,24.9801998,84.3234024
0,0.000000000000000,GOH,AURANGABAD,BIHAR,0,24.9820995,84.6496964
0,0.000000000000000,CHANDA,AURANGABAD,BIHAR,0,24.9584999,84.4656982
0,0.000000000000000,LALGANJ SEHRA,PATNA,BIHAR,0,25.3097000,84.8527985
0,0.000000000000000,BARAN,AURANGABAD,BIHAR,0,24.8645000,84.2149963
0,0.000000000000000,SONBARSA,SITAMARHI,BIHAR,0,26.8439007,85.5737991
0,0.000000000000000,SALARPUR,KHAGARIA,BIHAR,0,25.3258991,86.7770004
0,0.000000000000000,AMARPUR,BANKA,BIHAR,0,25.0319004,86.8938980
0,0.000000000000000,GHOGA,BHAGALPUR,BIHAR,0,25.2175007,87.1651993
0,0.000000000000000,SIMALTALA,JAMUI,BIHAR,0,24.7222996,86.5434036
0,0.000000000000000,MANIHARI,KATIHAR,BIHAR,0,25.3416996,87.6340027
0,0.000000000000000,PANJWARA,BANKA,BIHAR,0,24.8635006,87.0939026
0,0.000000000000000,RAJAPOKHAR,BANKA,BIHAR,0,24.7082996,87.0574036
0,0.000000000000000,SABAUR,BHAGALPUR,BIHAR,0,25.2448006,87.0554962
0,0.000000000000000,BARARI,BHAGALPUR,BIHAR,0,25.2623005,87.0224991
0,0.000000000000000,NABINAGAR,AURANGABAD,BIHAR,0,24.6061993,84.1213989
0,0.000000000000000,AKBARPUR,ROHTAS,BIHAR,0,24.6282005,83.9585037
0,0.000000000000000,JAKHIM,AURANGABAD,BIHAR,0,24.8316002,84.5454025
0,0.000000000000000,PARWALPUR,NALANDA,BIHAR,0,25.2031002,85.3769989
0,0.000000000000000,USAS,GAYA,BIHAR,0,25.0305004,84.7310028
0,0.000000000000000,DURGANTI,BHABHUA,BIHAR,0,25.2073002,83.5206985
0,0.000000000000000,BASAH,BHABHUA,BIHAR,0,25.1214008,83.7935028
0,0.000000000000000,DHANSOI,BUXAR,BIHAR,0,25.3619003,84.0203018
0,0.000000000000000,DINARA,ROHTAS,BIHAR,0,25.2418995,84.0599976
0,0.000000000000000,BARUNA,BUSAR,BIHAR,0,25.5520000,84.0720978
0,0.000000000000000,CHEWARA,SHEIKHPURA,BIHAR,0,25.0841999,85.9216995
0,0.000000000000000,MAKHDUMPUR,JAHANABAD,BIHAR,0,25.0706997,84.9611969
0,0.000000000000000,RAMPATTI,MADHUBANI,BIHAR,0,26.3402004,86.1454010
0,0.000000000000000,KHARIK,BHAGALPUR,BIHAR,0,25.3663998,87.0020981
0,0.000000000000000,RAJAUN,BANKA,BIHAR,0,25.0060005,86.9788971
0,0.000000000000000,DHORIAYA,BANKA,BIHAR,0,24.9848995,87.1324997
0,0.000000000000000,BAIKHUNTHPUR,GOPALGANJ,BIHAR,0,26.2898998,84.7824020
0,0.000000000000000,TILOKHAR,ROHTAS,BIHAR,0,24.5191002,83.7330017
0,0.000000000000000,NATWAR,ROHTAS,BIHAR,0,25.2138996,84.1696014
0,0.000000000000000,DARIGAWAN,ROHTAS,BIHAR,0,24.8698997,83.9453964
0,0.000000000000000,SURAJPURA,ROHTAS,BIHAR,0,25.2457008,84.2136002
0,0.000000000000000,GHUSIYA,ROHTAS,BIHAR,0,25.1723995,84.2431030
0,0.000000000000000,PIRO,BHOJPUR,BIHAR,0,25.3232994,84.4184036
0,0.000000000000000,ADAPUR,PURBI CHAMPARAN,BIHAR,0,26.9479008,84.9638977
0,0.000000000000000,MAHWAL,MUZAFFARPUR,BIHAR,0,26.3118992,85.1009979
0,0.000000000000000,KHIZAR SARAI,GAYA,BIHAR,0,24.9624004,85.0929031
0,0.000000000000000,SOH SARAI,NALANDA,BIHAR,0,25.2273998,85.5175018
0,0.000000000000000,BAIRAGNLA,SITAMARHI,BIHAR,0,26.7478008,85.2688980
0,0.000000000000000,KORWATANR,JAMUI,BIHAR,0,24.7992992,86.1505966
0,0.000000000000000,MAHADEOPURGHAT,BHAGALPUR,BIHAR,0,25.3118992,87.1827011
0,0.000000000000000,KIUL,LAKHISARAI,BIHAR,0,25.1513004,86.0932007
0,0.000000000000000,CHAINPUR,BHABHUA,BIHAR,0,25.0333996,83.5018997
0,0.000000000000000,UDWANTNAGAR,BHOJPUR,BIHAR,0,25.4930992,84.6119995
0,0.000000000000000,SIWAIPATTI,MUZAFFARPUR,BIHAR,0,26.3358994,85.2916031
0,0.000000000000000,GOGRI,KHAGARIA,BIHAR,0,25.4454002,86.6299973
0,0.000000000000000,SURAJGARHA,LAKHISARAI,BIHAR,0,25.2497997,86.2340012
0,0.000000000000000,BIHARGARH,SAHARANPUR,UTTAR PRADESH,0,30.1007996,77.8283997
0,0.000000000000000,PURKAZI,MUZAFFARNAGAR,UTTAR PRADESH,0,29.6581001,77.8364029
0,0.000000000000000,JHIRNA,BIJNOR,UTTAR PRADESH,0,29.4442005,78.9018021
0,0.000000000000000,RAIPUR,SAHARANPUR,UTTAR PRADESH,0,30.2437000,77.5902023
0,0.000000000000000,GAINI,BAREILLY,UTTAR PRADESH,0,28.3472996,79.2795029
0,0.000000000000000,BASHARATGANJ,BAREILLY,UTTAR PRADESH,0,28.2924004,79.2938004
0,0.000000000000000,BALLIA,BAREILLY,UTTAR PRADESH,0,28.1963997,79.3658981
0,0.000000000000000,BHAJNORA,BAREILLY,UTTAR PRADESH,0,28.2043991,79.3005981
0,0.000000000000000,SADULLAHGANJ,BUDAUN,UTTAR PRADESH,0,28.1327000,79.4293976
0,0.000000000000000,BINAWAR,BUDAUN,UTTAR PRADESH,0,28.1257992,79.2266998
0,0.000000000000000,JAGAT,BUDAUN,UTTAR PRADESH,0,27.9664001,79.2455978
0,0.000000000000000,ALAPUR,BUDAUN,UTTAR PRADESH,0,27.9113998,79.2561035
0,0.000000000000000,KAKRALA,BUDAUN,UTTAR PRADESH,0,27.8950005,79.2058029
0,0.000000000000000,RAMZANPUR,BUDAUN,UTTAR PRADESH,0,27.9293995,79.1171036
0,0.000000000000000,KAKORA,BUDAUN,UTTAR PRADESH,0,27.8806992,79.0513000
0,0.000000000000000,BADHARI,ETAH,UTTAR PRADESH,0,27.7859001,78.7422028
0,0.000000000000000,SAHAWAR,ETAH,UTTAR PRADESH,0,27.7922993,78.8461990
0,0.000000000000000,GANJ DUNDWARA,ETAH,UTTAR PRADESH,0,27.7282009,78.9579010
0,0.000000000000000,PATIALI,ETAH,UTTAR PRADESH,0,27.7010994,79.0094986
0,0.000000000000000,QADIRGANJ,ETAH,UTTAR PRADESH,0,27.8029003,79.0763016
0,0.000000000000000,USAIHAT,BUDAUN,UTTAR PRADESH,0,27.8057003,79.2472992
0,0.000000000000000,KUNDARIA,SHAHJAHANPUR,UTTAR PRADESH,0,27.8360996,79.4847031
0,0.000000000000000,HAZRATPUR,BUDAUN,UTTAR PRADESH,0,27.8913002,79.4368973
0,0.000000000000000,BARWA,SHAHJAHANPUR,UTTAR PRADESH,0,27.8402996,79.5554962
0,0.000000000000000,KHANDHAR,SHAHJAHANPUR,UTTAR PRADESH,0,27.7609005,79.5981979
0,0.000000000000000,MIRZAPUR,SHAHJAHANPUR,UTTAR PRADESH,0,27.6713009,79.5560989
0,0.000000000000000,RAFIABAD,SHAHJAHANPUR,UTTAR PRADESH,0,27.7064991,79.4591980
0,0.000000000000000,RAJPUR KHAS,FARRUKHABAD,UTTAR PRADESH,0,27.5862007,79.3102036
0,0.000000000000000,KAMPIL,FARRUKHABAD,UTTAR PRADESH,0,27.6168003,79.2751007
0,0.000000000000000,FATEHGANJ SHARKI,SHAHJAHANPUR,UTTAR PRADESH,0,28.0867996,79.6305008
0,0.000000000000000,TISUA,BAREILLY,UTTAR PRADESH,0,28.1453991,79.5953979
0,0.000000000000000,KHANPUR,BULANDSHAHR,UTTAR PRADESH,0,28.5279999,78.0637970
0,0.000000000000000,AURANGABAD SAIYAD,BULANDSHAHR,UTTAR PRADESH,0,28.4976997,77.9582977
0,0.000000000000000,SHIKARPUR,BULANDSHAHR,UTTAR PRADESH,0,28.2798004,78.0098038
0,0.000000000000000,KARORA,BULANDSHAHR,UTTAR PRADESH,0,28.2106991,77.9616013
0,0.000000000000000,FATAHPUR,ALIGARH,UTTAR PRADESH,0,27.9838009,77.7366028
0,0.000000000000000,GAUMAT,ALIGARH,UTTAR PRADESH,0,27.9473991,77.7957001
0,0.000000000000000,BAJNA,MATHURA,UTTAR PRADESH,0,27.8987999,77.6776962
0,0.000000000000000,NAUHJHIL,MATHURA,UTTAR PRADESH,0,27.8456001,77.6522980
0,0.000000000000000,SHAHPUR,MATHURA,UTTAR PRADESH,0,27.8964996,77.5138016
0,0.000000000000000,PAIGAON,MATHURA,UTTAR PRADESH,0,27.7826004,77.5323029
0,0.000000000000000,MATHURA,MATHURA,UTTAR PRADESH,0,27.7057991,77.3899994
0,0.000000000000000,BARSANA,MATHURA,UTTAR PRADESH,0,27.6473999,77.3797989
0,0.000000000000000,RADHAKUND,MATHURA,UTTAR PRADESH,0,27.5233002,77.4951019
0,0.000000000000000,GOVARDHAN,MATHURA,UTTAR PRADESH,0,27.4934006,77.4654007
0,0.000000000000000,ARING,MATHURA,UTTAR PRADESH,0,27.4881001,77.5316010
0,0.000000000000000,RAL,MATHURA,UTTAR PRADESH,0,27.5606003,77.5671997
0,0.000000000000000,JAIT,MAHTURA,UTTAR PRADESH,0,27.5928993,77.6112976
0,0.000000000000000,SAHAR,MATHURA,UTTAR PRADESH,0,27.6303997,77.4868011
0,0.000000000000000,KAMAR,MATHURA,UTTAR PRADESH,0,27.8145008,77.3398972
0,0.000000000000000,SURIR,MATHURA,UTTAR PRADESH,0,27.7735004,77.7263031
0,0.000000000000000,SHERGARH,MATHURA,UTTAR PRADESH,0,27.7866001,77.6150970
0,0.000000000000000,AKBARPUR,MATHURA,UTTAR PRADESH,0,27.7241993,77.7400970
0,0.000000000000000,GORAI,ALIGARH,UTTAR PRADESH,0,27.6961002,77.8336029
0,0.000000000000000,BESWAN,ALIGARH,UTTAR PRADESH,0,27.6380005,77.8816986
0,0.000000000000000,RAYA,MATHURA,UTTAR PRADESH,0,27.5592995,77.7922974
0,0.000000000000000,VRINDAVAN,MATHURA,UTTAR PRADESH,0,27.5860004,77.7057037
0,0.000000000000000,BISAWAR,SADABAD,UTTAR PRADESH,0,27.3943996,77.9296036
0,0.000000000000000,JUGSANA,MATHURA,UTTAR PRADESH,0,27.4680004,77.8879013
0,0.000000000000000,BALDEO,MATHURA,UTTAR PRADESH,0,27.4078999,77.8266983
0,0.000000000000000,GOKUL,MATHURA,UTTAR PRADESH,0,27.4351006,77.7285995
0,0.000000000000000,MAHABAN,MATHURA,UTTAR PRADESH,0,27.4321995,77.7481995
0,0.000000000000000,FARAH,MATHURA,UTTAR PRADESH,0,27.3211994,77.7708969
0,0.000000000000000,BARAULI,MATHURA,UTTAR PRADESH,0,27.3425007,77.8794022
0,0.000000000000000,SAHPAU,SADABAD,UTTAR PRADESH,0,27.4405003,78.1429977
0,0.000000000000000,KHANDAULI,AGRA,UTTAR PRADESH,0,27.3115005,78.0429993
0,0.000000000000000,IMLIA,ETAH,UTTAR PRADESH,0,27.3577995,78.3684006
0,0.000000000000000,AWAGARH,ETAH,UTTAR PRADESH,0,27.4377995,78.4975967
0,0.000000000000000,NUH,ETAH,UTTAR PRADESH,0,27.5184994,78.4197006
0,0.000000000000000,MURSAN,HATHRAS,UTTAR PRADESH,0,27.5825996,77.9441986
0,0.000000000000000,OL,MATHURA,UTTAR PRADESH,0,27.3041000,77.6335983
0,0.000000000000000,SAUNKH,MATHURA,UTTAR PRADESH,0,27.3906994,77.4909973
0,0.000000000000000,SANI,HATHRAS,UTTAR PRADESH,0,27.6944008,78.0919037
0,0.000000000000000,SARLI,KANPUR DEHAT,UTTAR PRADESH,0,26.2318993,80.3562012
0,0.000000000000000,BIDHNU,KANPUR NAGAR,UTTAR PRADESH,0,26.3257999,80.2951965
0,0.000000000000000,KARBIGWAN,KANPUR NAGAR,UTTAR PRADESH,0,26.1944008,80.5068970
0,0.000000000000000,BIPAUSI NAJAFGARH,KANPUR NAGAR,UTTAR PRADESH,0,26.3003006,80.5453033
0,0.000000000000000,MAHARAJPUR,KANPUR NAGAR,UTTAR PRADESH,0,26.3243008,80.4759979
0,0.000000000000000,MAURAWAN,UNNAO,UTTAR PRADESH,0,26.4242001,80.8845978
0,0.000000000000000,HILAULI,UNNAO,UTTAR PRADESH,0,26.4486008,80.9523010
0,0.000000000000000,BACHHRAWAN,RAE BARELI,UTTAR PRADESH,0,26.4661999,81.1218033
0,0.000000000000000,KUNDANGANJ,RAE BARELI,UTTAR PRADESH,0,26.3945007,81.1501999
0,0.000000000000000,HARCHANDPUR,RAE BARELI,UTTAR PRADESH,0,26.3398991,81.1725006
0,0.000000000000000,GURBAKSHGANJ,RAE BARELI,UTTAR PRADESH,0,26.2964001,81.0311966
0,0.000000000000000,BHAGWANTNAGAR,UNNAO,UTTAR PRADESH,0,26.2238998,80.7614975
0,0.000000000000000,BARA,UNNAO,UTTAR PRADESH,0,26.2639999,80.6896973
0,0.000000000000000,BIGHAPUR,UNNAO,UTTAR PRADESH,0,26.3463993,80.6771011
0,0.000000000000000,BANGARMAU,UNNAO,UTTAR PRADESH,0,26.8889999,80.2191010
0,0.000000000000000,FATEHPUR CHAURASI,UNNAO,UTTAR PRADESH,0,26.7847996,80.2828979
0,0.000000000000000,ARAUL,KANPUR DEHAT,UTTAR PRADESH,0,26.9115009,80.0399017
0,0.000000000000000,GAJNER,KANPUR DEHAT,UTTAR PRADESH,0,26.2812996,80.0683975
0,0.000000000000000,PATEHPUR,KANPUR DEHAT,UTTAR PRADESH,0,26.1674004,79.9757996
0,0.000000000000000,CHANDPUR,FATEHPUR,UTTAR PRADESH,0,25.9281006,80.3647003
0,0.000000000000000,AMRAULI,FATEHPUR,UTTAR PRADESH,0,26.0135994,80.3208008
0,0.000000000000000,HASWA,FATEHPUR,UTTAR PRADESH,0,25.8672009,80.9214020
0,0.000000000000000,HUSAINGANJ,FATEHPUR,UTTAR PRADESH,0,25.9906006,80.9427032
0,0.000000000000000,KHAJURGAON,RAE BARELI,UTTAR PRADESH,0,26.0718994,80.9369965
0,0.000000000000000,RAZIPUR CHHIULAHA,FATEHPUR,UTTAR PRADESH,0,25.9318008,81.0680008
0,0.000000000000000,HATHGAON,FATEHPUR,UTTAR PRADESH,0,25.8584003,81.1250000
0,0.000000000000000,KARARI,KAUSHAMBI,UTTAR PRADESH,0,25.4449005,81.4338989
0,0.000000000000000,BHARWATI,KAUSHAMBI,UTTAR PRADESH,0,25.5461006,81.5513992
0,0.000000000000000,PURA MUFTI,KAUSHAMBI,UTTAR PRADESH,0,25.4859009,81.6686020
0,0.000000000000000,ADAMPUR,PRAYAGRAJ,UTTAR PRADESH,0,25.5559006,81.7409973
0,0.000000000000000,AKODHA,PRAYAGRAJ,UTTAR PRADESH,0,25.2378998,81.8985977
0,0.000000000000000,PANASA,PRAYAGRAJ,UTTAR PRADESH,0,25.2749004,82.0388031
0,0.000000000000000,SIRSA,PRAYAGRAJ,UTTAR PRADESH,0,25.2675991,82.0883026
0,0.000000000000000,BHARAGANJ,PRAYAGRAJ,UTTAR PRADESH,0,25.1194000,82.2839966
0,0.000000000000000,MANDA,PRAYAGRAJ,UTTAR PRADESH,0,25.0970001,82.2714996
0,0.000000000000000,NAYA KOHDAR,PRAYAGRAJ,UTTAR PRADESH,0,25.1450996,81.9879990
0,0.000000000000000,KURAON,PRAYAGRAJ,UTTAR PRADESH,0,24.9801998,82.0768967
0,0.000000000000000,BAROKHAR,PRAYAGRAJ,UTTAR PRADESH,0,24.8994007,81.9527969
0,0.000000000000000,DOUMMONDGANJ,MIRZAPUR,UTTAR PRADESH,0,24.8675995,82.1731033
0,0.000000000000000,HALIYA,MIRZAPUR,UTTAR PRADESH,0,24.8185997,82.3369980
0,0.000000000000000,SIRSI,MIRZAPUR,UTTAR PRADESH,0,24.8414001,82.4906998
0,0.000000000000000,MARIHAN,MIRZAPUR,UTTAR PRADESH,0,24.9234009,82.6716995
0,0.000000000000000,ATEHA,PRATAPGARH,UTTAR PRADESH,0,26.0956993,81.6345978
0,0.000000000000000,SANGIPUR,PRATAPGARH,UTTAR PRADESH,0,26.0345993,81.6692963
0,0.000000000000000,TARI BARAGAON,BALLIA,UTTAR PRADESH,0,25.9943008,83.8403015
0,0.000000000000000,MANDAWRA,LALITPUR,UTTAR PRADESH,0,24.3768005,78.8029022
0,0.000000000000000,KHUKHUNDA,DEORIA,UTTAR PRADESH,0,26.4034004,83.8481979
0,0.000000000000000,BHADOHI,SANT RAVIDAS NAGAR,UTTAR PRADESH,0,25.4074993,82.5679016
